,agentura,období,vyberte stranu,vážený průměr,party_average,size,model,agentura1
1097,STEM,týd 17/21,ANO,0.21857561803753636,ANO,1,21.9,vážený model
1098,CVVM,týd 18/21,ANO,0.21676416618964123,ANO,1,21.7,vážený model
1099,Data Collect,týd 18/21,ANO,0.21676416618964123,ANO,1,21.7,vážený model
1100,Ipsos,týd 18/21,ANO,0.21676416618964123,ANO,1,21.7,vážený model
1101,Kantar,týd 18/21,ANO,0.21676416618964123,ANO,1,21.7,vážený model
1102,Median,týd 18/21,ANO,0.21676416618964123,ANO,1,21.7,vážený model
1103,STEM,týd 18/21,ANO,0.21676416618964123,ANO,1,21.7,vážený model
1104,CVVM,týd 19/21,ANO,0.2150487989571685,ANO,1,21.5,vážený model
1105,Data Collect,týd 19/21,ANO,0.2150487989571685,ANO,1,21.5,vážený model
1106,Ipsos,týd 19/21,ANO,0.2150487989571685,ANO,1,21.5,vážený model
1107,Kantar,týd 19/21,ANO,0.2150487989571685,ANO,1,21.5,vážený model
1108,Median,týd 19/21,ANO,0.2150487989571685,ANO,1,21.5,vážený model
1109,STEM,týd 19/21,ANO,0.2150487989571685,ANO,1,21.5,vážený model
1110,CVVM,týd 20/21,ANO,0.21447345505336718,ANO,1,21.4,vážený model
1111,Data Collect,týd 20/21,ANO,0.21447345505336718,ANO,1,21.4,vážený model
1112,Ipsos,týd 20/21,ANO,0.21447345505336718,ANO,1,21.4,vážený model
1113,Kantar,týd 20/21,ANO,0.21447345505336718,ANO,1,21.4,vážený model
1114,Median,týd 20/21,ANO,0.21447345505336718,ANO,1,21.4,vážený model
1115,STEM,týd 20/21,ANO,0.21447345505336718,ANO,1,21.4,vážený model
1116,CVVM,týd 21/21,ANO,0.21450170673421035,ANO,1,21.5,vážený model
1117,Data Collect,týd 21/21,ANO,0.21450170673421035,ANO,1,21.5,vážený model
1118,Ipsos,týd 21/21,ANO,0.21450170673421035,ANO,1,21.5,vážený model
1119,Kantar,týd 21/21,ANO,0.21450170673421035,ANO,1,21.5,vážený model
1120,Median,týd 21/21,ANO,0.21450170673421035,ANO,1,21.5,vážený model
1121,STEM,týd 21/21,ANO,0.21450170673421035,ANO,1,21.5,vážený model
1122,CVVM,týd 22/21,ANO,0.2145017067342104,ANO,1,21.5,vážený model
1123,Data Collect,týd 22/21,ANO,0.2145017067342104,ANO,1,21.5,vážený model
1124,Ipsos,týd 22/21,ANO,0.2145017067342104,ANO,1,21.5,vážený model
1125,Kantar,týd 22/21,ANO,0.2145017067342104,ANO,1,21.5,vážený model
1126,Median,týd 22/21,ANO,0.2145017067342104,ANO,1,21.5,vážený model
1127,STEM,týd 22/21,ANO,0.2145017067342104,ANO,1,21.5,vážený model
1128,CVVM,týd 44/17,ČSSD,0.08117453436625618,ČSSD,1,8.1,vážený model
1129,Data Collect,týd 44/17,ČSSD,0.08117453436625618,ČSSD,1,8.1,vážený model
1130,Ipsos,týd 44/17,ČSSD,0.08117453436625618,ČSSD,1,8.1,vážený model
1131,Kantar,týd 44/17,ČSSD,0.08117453436625618,ČSSD,1,8.1,vážený model
1132,Median,týd 44/17,ČSSD,0.08117453436625618,ČSSD,1,8.1,vážený model
1133,STEM,týd 44/17,ČSSD,0.08117453436625618,ČSSD,1,8.1,vážený model
1134,CVVM,týd 45/17,ČSSD,0.08117453436625621,ČSSD,1,8.1,vážený model
1135,Data Collect,týd 45/17,ČSSD,0.08117453436625621,ČSSD,1,8.1,vážený model
1136,Ipsos,týd 45/17,ČSSD,0.08117453436625621,ČSSD,1,8.1,vážený model
1137,Kantar,týd 45/17,ČSSD,0.08117453436625621,ČSSD,1,8.1,vážený model
1138,Median,týd 45/17,ČSSD,0.08117453436625621,ČSSD,1,8.1,vážený model
1139,STEM,týd 45/17,ČSSD,0.08117453436625621,ČSSD,1,8.1,vážený model
1140,CVVM,týd 46/17,ČSSD,0.08213717219341872,ČSSD,1,8.2,vážený model
1141,Data Collect,týd 46/17,ČSSD,0.08213717219341872,ČSSD,1,8.2,vážený model
1142,Ipsos,týd 46/17,ČSSD,0.08213717219341872,ČSSD,1,8.2,vážený model
1143,Kantar,týd 46/17,ČSSD,0.08213717219341872,ČSSD,1,8.2,vážený model
1144,Median,týd 46/17,ČSSD,0.08213717219341872,ČSSD,1,8.2,vážený model
1145,STEM,týd 46/17,ČSSD,0.08213717219341872,ČSSD,1,8.2,vážený model
1146,CVVM,týd 47/17,ČSSD,0.08531996919748018,ČSSD,1,8.5,vážený model
1147,Data Collect,týd 47/17,ČSSD,0.08531996919748018,ČSSD,1,8.5,vážený model
1148,Ipsos,týd 47/17,ČSSD,0.08531996919748018,ČSSD,1,8.5,vážený model
1149,Kantar,týd 47/17,ČSSD,0.08531996919748018,ČSSD,1,8.5,vážený model
1150,Median,týd 47/17,ČSSD,0.08531996919748018,ČSSD,1,8.5,vážený model
1151,STEM,týd 47/17,ČSSD,0.08531996919748018,ČSSD,1,8.5,vážený model
1152,CVVM,týd 48/17,ČSSD,0.08813193819438568,ČSSD,1,8.8,vážený model
1153,Data Collect,týd 48/17,ČSSD,0.08813193819438568,ČSSD,1,8.8,vážený model
1154,Ipsos,týd 48/17,ČSSD,0.08813193819438568,ČSSD,1,8.8,vážený model
1155,Kantar,týd 48/17,ČSSD,0.08813193819438568,ČSSD,1,8.8,vážený model
1156,Median,týd 48/17,ČSSD,0.08813193819438568,ČSSD,1,8.8,vážený model
1157,STEM,týd 48/17,ČSSD,0.08813193819438568,ČSSD,1,8.8,vážený model
1158,CVVM,týd 49/17,ČSSD,0.09051545660169319,ČSSD,1,9.1,vážený model
1159,Data Collect,týd 49/17,ČSSD,0.09051545660169319,ČSSD,1,9.1,vážený model
1160,Ipsos,týd 49/17,ČSSD,0.09051545660169319,ČSSD,1,9.1,vážený model
1161,Kantar,týd 49/17,ČSSD,0.09051545660169319,ČSSD,1,9.1,vážený model
1162,Median,týd 49/17,ČSSD,0.09051545660169319,ČSSD,1,9.1,vážený model
1163,STEM,týd 49/17,ČSSD,0.09051545660169319,ČSSD,1,9.1,vážený model
1164,CVVM,týd 50/17,ČSSD,0.091928334067731,ČSSD,1,9.2,vážený model
1165,Data Collect,týd 50/17,ČSSD,0.091928334067731,ČSSD,1,9.2,vážený model
1166,Ipsos,týd 50/17,ČSSD,0.091928334067731,ČSSD,1,9.2,vážený model
1167,Kantar,týd 50/17,ČSSD,0.091928334067731,ČSSD,1,9.2,vážený model
1168,Median,týd 50/17,ČSSD,0.091928334067731,ČSSD,1,9.2,vážený model
1169,STEM,týd 50/17,ČSSD,0.091928334067731,ČSSD,1,9.2,vážený model
1170,CVVM,týd 51/17,ČSSD,0.0930172131039971,ČSSD,1,9.3,vážený model
1171,Data Collect,týd 51/17,ČSSD,0.0930172131039971,ČSSD,1,9.3,vážený model
1172,Ipsos,týd 51/17,ČSSD,0.0930172131039971,ČSSD,1,9.3,vážený model
1173,Kantar,týd 51/17,ČSSD,0.0930172131039971,ČSSD,1,9.3,vážený model
1174,Median,týd 51/17,ČSSD,0.0930172131039971,ČSSD,1,9.3,vážený model
1175,STEM,týd 51/17,ČSSD,0.0930172131039971,ČSSD,1,9.3,vážený model
1176,CVVM,týd 52/17,ČSSD,0.09400727574566915,ČSSD,1,9.4,vážený model
1177,Data Collect,týd 52/17,ČSSD,0.09400727574566915,ČSSD,1,9.4,vážený model
1178,Ipsos,týd 52/17,ČSSD,0.09400727574566915,ČSSD,1,9.4,vážený model
1179,Kantar,týd 52/17,ČSSD,0.09400727574566915,ČSSD,1,9.4,vážený model
1180,Median,týd 52/17,ČSSD,0.09400727574566915,ČSSD,1,9.4,vážený model
1181,STEM,týd 52/17,ČSSD,0.09400727574566915,ČSSD,1,9.4,vážený model
1182,CVVM,týd 01/18,ČSSD,0.09486794058841527,ČSSD,1,9.5,vážený model
1183,Data Collect,týd 01/18,ČSSD,0.09486794058841527,ČSSD,1,9.5,vážený model
1184,Ipsos,týd 01/18,ČSSD,0.09486794058841527,ČSSD,1,9.5,vážený model
1185,Kantar,týd 01/18,ČSSD,0.09486794058841527,ČSSD,1,9.5,vážený model
1186,Median,týd 01/18,ČSSD,0.09486794058841527,ČSSD,1,9.5,vážený model
1187,STEM,týd 01/18,ČSSD,0.09486794058841527,ČSSD,1,9.5,vážený model
1188,CVVM,týd 02/18,ČSSD,0.09558738072156743,ČSSD,1,9.6,vážený model
1189,Data Collect,týd 02/18,ČSSD,0.09558738072156743,ČSSD,1,9.6,vážený model
1190,Ipsos,týd 02/18,ČSSD,0.09558738072156743,ČSSD,1,9.6,vážený model
1191,Kantar,týd 02/18,ČSSD,0.09558738072156743,ČSSD,1,9.6,vážený model
1192,Median,týd 02/18,ČSSD,0.09558738072156743,ČSSD,1,9.6,vážený model
1193,STEM,týd 02/18,ČSSD,0.09558738072156743,ČSSD,1,9.6,vážený model
1194,CVVM,týd 03/18,ČSSD,0.09616933710617002,ČSSD,1,9.6,vážený model
1195,Data Collect,týd 03/18,ČSSD,0.09616933710617002,ČSSD,1,9.6,vážený model
1196,Ipsos,týd 03/18,ČSSD,0.09616933710617002,ČSSD,1,9.6,vážený model
1197,Kantar,týd 03/18,ČSSD,0.09616933710617002,ČSSD,1,9.6,vážený model
1198,Median,týd 03/18,ČSSD,0.09616933710617002,ČSSD,1,9.6,vážený model
1199,STEM,týd 03/18,ČSSD,0.09616933710617002,ČSSD,1,9.6,vážený model
1200,CVVM,týd 04/18,ČSSD,0.09509339394560132,ČSSD,1,9.5,vážený model
1201,Data Collect,týd 04/18,ČSSD,0.09509339394560132,ČSSD,1,9.5,vážený model
1202,Ipsos,týd 04/18,ČSSD,0.09509339394560132,ČSSD,1,9.5,vážený model
1203,Kantar,týd 04/18,ČSSD,0.09509339394560132,ČSSD,1,9.5,vážený model
1204,Median,týd 04/18,ČSSD,0.09509339394560132,ČSSD,1,9.5,vážený model
1205,STEM,týd 04/18,ČSSD,0.09509339394560132,ČSSD,1,9.5,vážený model
1206,CVVM,týd 05/18,ČSSD,0.09392598152225533,ČSSD,1,9.4,vážený model
1207,Data Collect,týd 05/18,ČSSD,0.09392598152225533,ČSSD,1,9.4,vážený model
1208,Ipsos,týd 05/18,ČSSD,0.09392598152225533,ČSSD,1,9.4,vážený model
1209,Kantar,týd 05/18,ČSSD,0.09392598152225533,ČSSD,1,9.4,vážený model
1210,Median,týd 05/18,ČSSD,0.09392598152225533,ČSSD,1,9.4,vážený model
1211,STEM,týd 05/18,ČSSD,0.09392598152225533,ČSSD,1,9.4,vážený model
1212,CVVM,týd 06/18,ČSSD,0.09366346612700381,ČSSD,1,9.4,vážený model
1213,Data Collect,týd 06/18,ČSSD,0.09366346612700381,ČSSD,1,9.4,vážený model
1214,Ipsos,týd 06/18,ČSSD,0.09366346612700381,ČSSD,1,9.4,vážený model
1215,Kantar,týd 06/18,ČSSD,0.09366346612700381,ČSSD,1,9.4,vážený model
1216,Median,týd 06/18,ČSSD,0.09366346612700381,ČSSD,1,9.4,vážený model
1217,STEM,týd 06/18,ČSSD,0.09366346612700381,ČSSD,1,9.4,vážený model
1218,CVVM,týd 07/18,ČSSD,0.09303900122308238,ČSSD,1,9.3,vážený model
1219,Data Collect,týd 07/18,ČSSD,0.09303900122308238,ČSSD,1,9.3,vážený model
1220,Ipsos,týd 07/18,ČSSD,0.09303900122308238,ČSSD,1,9.3,vážený model
1221,Kantar,týd 07/18,ČSSD,0.09303900122308238,ČSSD,1,9.3,vážený model
1222,Median,týd 07/18,ČSSD,0.09303900122308238,ČSSD,1,9.3,vážený model
1223,STEM,týd 07/18,ČSSD,0.09303900122308238,ČSSD,1,9.3,vážený model
1224,CVVM,týd 08/18,ČSSD,0.09290279921190843,ČSSD,1,9.3,vážený model
1225,Data Collect,týd 08/18,ČSSD,0.09290279921190843,ČSSD,1,9.3,vážený model
1226,Ipsos,týd 08/18,ČSSD,0.09290279921190843,ČSSD,1,9.3,vážený model
1227,Kantar,týd 08/18,ČSSD,0.09290279921190843,ČSSD,1,9.3,vážený model
1228,Median,týd 08/18,ČSSD,0.09290279921190843,ČSSD,1,9.3,vážený model
1229,STEM,týd 08/18,ČSSD,0.09290279921190843,ČSSD,1,9.3,vážený model
1230,CVVM,týd 09/18,ČSSD,0.09276740877960236,ČSSD,1,9.3,vážený model
1231,Data Collect,týd 09/18,ČSSD,0.09276740877960236,ČSSD,1,9.3,vážený model
1232,Ipsos,týd 09/18,ČSSD,0.09276740877960236,ČSSD,1,9.3,vážený model
1233,Kantar,týd 09/18,ČSSD,0.09276740877960236,ČSSD,1,9.3,vážený model
1234,Median,týd 09/18,ČSSD,0.09276740877960236,ČSSD,1,9.3,vážený model
1235,STEM,týd 09/18,ČSSD,0.09276740877960236,ČSSD,1,9.3,vážený model
1236,CVVM,týd 10/18,ČSSD,0.09263955022565565,ČSSD,1,9.3,vážený model
1237,Data Collect,týd 10/18,ČSSD,0.09263955022565565,ČSSD,1,9.3,vážený model
1238,Ipsos,týd 10/18,ČSSD,0.09263955022565565,ČSSD,1,9.3,vážený model
1239,Kantar,týd 10/18,ČSSD,0.09263955022565565,ČSSD,1,9.3,vážený model
1240,Median,týd 10/18,ČSSD,0.09263955022565565,ČSSD,1,9.3,vážený model
1241,STEM,týd 10/18,ČSSD,0.09263955022565565,ČSSD,1,9.3,vážený model
1242,CVVM,týd 11/18,ČSSD,0.09177661864270635,ČSSD,1,9.2,vážený model
1243,Data Collect,týd 11/18,ČSSD,0.09177661864270635,ČSSD,1,9.2,vážený model
1244,Ipsos,týd 11/18,ČSSD,0.09177661864270635,ČSSD,1,9.2,vážený model
1245,Kantar,týd 11/18,ČSSD,0.09177661864270635,ČSSD,1,9.2,vážený model
1246,Median,týd 11/18,ČSSD,0.09177661864270635,ČSSD,1,9.2,vážený model
1247,STEM,týd 11/18,ČSSD,0.09177661864270635,ČSSD,1,9.2,vážený model
1248,CVVM,týd 12/18,ČSSD,0.09096434467965075,ČSSD,1,9.1,vážený model
1249,Data Collect,týd 12/18,ČSSD,0.09096434467965075,ČSSD,1,9.1,vážený model
1250,Ipsos,týd 12/18,ČSSD,0.09096434467965075,ČSSD,1,9.1,vážený model
1251,Kantar,týd 12/18,ČSSD,0.09096434467965075,ČSSD,1,9.1,vážený model
1252,Median,týd 12/18,ČSSD,0.09096434467965075,ČSSD,1,9.1,vážený model
1253,STEM,týd 12/18,ČSSD,0.09096434467965075,ČSSD,1,9.1,vážený model
1254,CVVM,týd 13/18,ČSSD,0.0903457099276933,ČSSD,1,9.0,vážený model
1255,Data Collect,týd 13/18,ČSSD,0.0903457099276933,ČSSD,1,9.0,vážený model
1256,Ipsos,týd 13/18,ČSSD,0.0903457099276933,ČSSD,1,9.0,vážený model
1257,Kantar,týd 13/18,ČSSD,0.0903457099276933,ČSSD,1,9.0,vážený model
1258,Median,týd 13/18,ČSSD,0.0903457099276933,ČSSD,1,9.0,vážený model
1259,STEM,týd 13/18,ČSSD,0.0903457099276933,ČSSD,1,9.0,vážený model
1260,CVVM,týd 14/18,ČSSD,0.08976354710975401,ČSSD,1,9.0,vážený model
1261,Data Collect,týd 14/18,ČSSD,0.08976354710975401,ČSSD,1,9.0,vážený model
1262,Ipsos,týd 14/18,ČSSD,0.08976354710975401,ČSSD,1,9.0,vážený model
1263,Kantar,týd 14/18,ČSSD,0.08976354710975401,ČSSD,1,9.0,vážený model
1264,Median,týd 14/18,ČSSD,0.08976354710975401,ČSSD,1,9.0,vážený model
1265,STEM,týd 14/18,ČSSD,0.08976354710975401,ČSSD,1,9.0,vážený model
1266,CVVM,týd 15/18,ČSSD,0.08924148550322067,ČSSD,1,8.9,vážený model
1267,Data Collect,týd 15/18,ČSSD,0.08924148550322067,ČSSD,1,8.9,vážený model
1268,Ipsos,týd 15/18,ČSSD,0.08924148550322067,ČSSD,1,8.9,vážený model
1269,Kantar,týd 15/18,ČSSD,0.08924148550322067,ČSSD,1,8.9,vážený model
1270,Median,týd 15/18,ČSSD,0.08924148550322067,ČSSD,1,8.9,vážený model
1271,STEM,týd 15/18,ČSSD,0.08924148550322067,ČSSD,1,8.9,vážený model
1272,CVVM,týd 16/18,ČSSD,0.08814343961040305,ČSSD,1,8.8,vážený model
1273,Data Collect,týd 16/18,ČSSD,0.08814343961040305,ČSSD,1,8.8,vážený model
1274,Ipsos,týd 16/18,ČSSD,0.08814343961040305,ČSSD,1,8.8,vážený model
1275,Kantar,týd 16/18,ČSSD,0.08814343961040305,ČSSD,1,8.8,vážený model
1276,Median,týd 16/18,ČSSD,0.08814343961040305,ČSSD,1,8.8,vážený model
1277,STEM,týd 16/18,ČSSD,0.08814343961040305,ČSSD,1,8.8,vážený model
1278,CVVM,týd 17/18,ČSSD,0.0880200930853352,ČSSD,1,8.8,vážený model
1279,Data Collect,týd 17/18,ČSSD,0.0880200930853352,ČSSD,1,8.8,vážený model
1280,Ipsos,týd 17/18,ČSSD,0.0880200930853352,ČSSD,1,8.8,vážený model
1281,Kantar,týd 17/18,ČSSD,0.0880200930853352,ČSSD,1,8.8,vážený model
1282,Median,týd 17/18,ČSSD,0.0880200930853352,ČSSD,1,8.8,vážený model
1283,STEM,týd 17/18,ČSSD,0.0880200930853352,ČSSD,1,8.8,vážený model
1284,CVVM,týd 18/18,ČSSD,0.08858973631166264,ČSSD,1,8.9,vážený model
1285,Data Collect,týd 18/18,ČSSD,0.08858973631166264,ČSSD,1,8.9,vážený model
1286,Ipsos,týd 18/18,ČSSD,0.08858973631166264,ČSSD,1,8.9,vážený model
1287,Kantar,týd 18/18,ČSSD,0.08858973631166264,ČSSD,1,8.9,vážený model
1288,Median,týd 18/18,ČSSD,0.08858973631166264,ČSSD,1,8.9,vážený model
1289,STEM,týd 18/18,ČSSD,0.08858973631166264,ČSSD,1,8.9,vážený model
1290,CVVM,týd 19/18,ČSSD,0.0891757994132404,ČSSD,1,8.9,vážený model
1291,Data Collect,týd 19/18,ČSSD,0.0891757994132404,ČSSD,1,8.9,vážený model
1292,Ipsos,týd 19/18,ČSSD,0.0891757994132404,ČSSD,1,8.9,vážený model
1293,Kantar,týd 19/18,ČSSD,0.0891757994132404,ČSSD,1,8.9,vážený model
1294,Median,týd 19/18,ČSSD,0.0891757994132404,ČSSD,1,8.9,vážený model
1295,STEM,týd 19/18,ČSSD,0.0891757994132404,ČSSD,1,8.9,vážený model
1296,CVVM,týd 20/18,ČSSD,0.0897483454747552,ČSSD,1,9.0,vážený model
1297,Data Collect,týd 20/18,ČSSD,0.0897483454747552,ČSSD,1,9.0,vážený model
1298,Ipsos,týd 20/18,ČSSD,0.0897483454747552,ČSSD,1,9.0,vážený model
1299,Kantar,týd 20/18,ČSSD,0.0897483454747552,ČSSD,1,9.0,vážený model
1300,Median,týd 20/18,ČSSD,0.0897483454747552,ČSSD,1,9.0,vážený model
1301,STEM,týd 20/18,ČSSD,0.0897483454747552,ČSSD,1,9.0,vážený model
1302,CVVM,týd 21/18,ČSSD,0.08910150315496268,ČSSD,1,8.9,vážený model
1303,Data Collect,týd 21/18,ČSSD,0.08910150315496268,ČSSD,1,8.9,vážený model
1304,Ipsos,týd 21/18,ČSSD,0.08910150315496268,ČSSD,1,8.9,vážený model
1305,Kantar,týd 21/18,ČSSD,0.08910150315496268,ČSSD,1,8.9,vážený model
1306,Median,týd 21/18,ČSSD,0.08910150315496268,ČSSD,1,8.9,vážený model
1307,STEM,týd 21/18,ČSSD,0.08910150315496268,ČSSD,1,8.9,vážený model
1308,CVVM,týd 22/18,ČSSD,0.08877977072038024,ČSSD,1,8.9,vážený model
1309,Data Collect,týd 22/18,ČSSD,0.08877977072038024,ČSSD,1,8.9,vážený model
1310,Ipsos,týd 22/18,ČSSD,0.08877977072038024,ČSSD,1,8.9,vážený model
1311,Kantar,týd 22/18,ČSSD,0.08877977072038024,ČSSD,1,8.9,vážený model
1312,Median,týd 22/18,ČSSD,0.08877977072038024,ČSSD,1,8.9,vážený model
1313,STEM,týd 22/18,ČSSD,0.08877977072038024,ČSSD,1,8.9,vážený model
1314,CVVM,týd 23/18,ČSSD,0.08846205681339556,ČSSD,1,8.8,vážený model
1315,Data Collect,týd 23/18,ČSSD,0.08846205681339556,ČSSD,1,8.8,vážený model
1316,Ipsos,týd 23/18,ČSSD,0.08846205681339556,ČSSD,1,8.8,vážený model
1317,Kantar,týd 23/18,ČSSD,0.08846205681339556,ČSSD,1,8.8,vážený model
1318,Median,týd 23/18,ČSSD,0.08846205681339556,ČSSD,1,8.8,vážený model
1319,STEM,týd 23/18,ČSSD,0.08846205681339556,ČSSD,1,8.8,vážený model
1320,CVVM,týd 24/18,ČSSD,0.0882160399564572,ČSSD,1,8.8,vážený model
1321,Data Collect,týd 24/18,ČSSD,0.0882160399564572,ČSSD,1,8.8,vážený model
1322,Ipsos,týd 24/18,ČSSD,0.0882160399564572,ČSSD,1,8.8,vážený model
1323,Kantar,týd 24/18,ČSSD,0.0882160399564572,ČSSD,1,8.8,vážený model
1324,Median,týd 24/18,ČSSD,0.0882160399564572,ČSSD,1,8.8,vážený model
1325,STEM,týd 24/18,ČSSD,0.0882160399564572,ČSSD,1,8.8,vážený model
1326,CVVM,týd 25/18,ČSSD,0.08823416224192582,ČSSD,1,8.8,vážený model
1327,Data Collect,týd 25/18,ČSSD,0.08823416224192582,ČSSD,1,8.8,vážený model
1328,Ipsos,týd 25/18,ČSSD,0.08823416224192582,ČSSD,1,8.8,vážený model
1329,Kantar,týd 25/18,ČSSD,0.08823416224192582,ČSSD,1,8.8,vážený model
1330,Median,týd 25/18,ČSSD,0.08823416224192582,ČSSD,1,8.8,vážený model
1331,STEM,týd 25/18,ČSSD,0.08823416224192582,ČSSD,1,8.8,vážený model
1332,CVVM,týd 26/18,ČSSD,0.08777978511577156,ČSSD,1,8.8,vážený model
1333,Data Collect,týd 26/18,ČSSD,0.08777978511577156,ČSSD,1,8.8,vážený model
1334,Ipsos,týd 26/18,ČSSD,0.08777978511577156,ČSSD,1,8.8,vážený model
1335,Kantar,týd 26/18,ČSSD,0.08777978511577156,ČSSD,1,8.8,vážený model
1336,Median,týd 26/18,ČSSD,0.08777978511577156,ČSSD,1,8.8,vážený model
1337,STEM,týd 26/18,ČSSD,0.08777978511577156,ČSSD,1,8.8,vážený model
1338,CVVM,týd 27/18,ČSSD,0.08712662036351872,ČSSD,1,8.7,vážený model
1339,Data Collect,týd 27/18,ČSSD,0.08712662036351872,ČSSD,1,8.7,vážený model
1340,Ipsos,týd 27/18,ČSSD,0.08712662036351872,ČSSD,1,8.7,vážený model
1341,Kantar,týd 27/18,ČSSD,0.08712662036351872,ČSSD,1,8.7,vážený model
1342,Median,týd 27/18,ČSSD,0.08712662036351872,ČSSD,1,8.7,vážený model
1343,STEM,týd 27/18,ČSSD,0.08712662036351872,ČSSD,1,8.7,vážený model
1344,CVVM,týd 28/18,ČSSD,0.08644719866512789,ČSSD,1,8.6,vážený model
1345,Data Collect,týd 28/18,ČSSD,0.08644719866512789,ČSSD,1,8.6,vážený model
1346,Ipsos,týd 28/18,ČSSD,0.08644719866512789,ČSSD,1,8.6,vážený model
1347,Kantar,týd 28/18,ČSSD,0.08644719866512789,ČSSD,1,8.6,vážený model
1348,Median,týd 28/18,ČSSD,0.08644719866512789,ČSSD,1,8.6,vážený model
1349,STEM,týd 28/18,ČSSD,0.08644719866512789,ČSSD,1,8.6,vážený model
1350,CVVM,týd 29/18,ČSSD,0.085763319753693,ČSSD,1,8.6,vážený model
1351,Data Collect,týd 29/18,ČSSD,0.085763319753693,ČSSD,1,8.6,vážený model
1352,Ipsos,týd 29/18,ČSSD,0.085763319753693,ČSSD,1,8.6,vážený model
1353,Kantar,týd 29/18,ČSSD,0.085763319753693,ČSSD,1,8.6,vážený model
1354,Median,týd 29/18,ČSSD,0.085763319753693,ČSSD,1,8.6,vážený model
1355,STEM,týd 29/18,ČSSD,0.085763319753693,ČSSD,1,8.6,vážený model
1356,CVVM,týd 30/18,ČSSD,0.08503432721879153,ČSSD,1,8.5,vážený model
1357,Data Collect,týd 30/18,ČSSD,0.08503432721879153,ČSSD,1,8.5,vážený model
1358,Ipsos,týd 30/18,ČSSD,0.08503432721879153,ČSSD,1,8.5,vážený model
1359,Kantar,týd 30/18,ČSSD,0.08503432721879153,ČSSD,1,8.5,vážený model
1360,Median,týd 30/18,ČSSD,0.08503432721879153,ČSSD,1,8.5,vážený model
1361,STEM,týd 30/18,ČSSD,0.08503432721879153,ČSSD,1,8.5,vážený model
1362,CVVM,týd 31/18,ČSSD,0.08429590335434123,ČSSD,1,8.4,vážený model
1363,Data Collect,týd 31/18,ČSSD,0.08429590335434123,ČSSD,1,8.4,vážený model
1364,Ipsos,týd 31/18,ČSSD,0.08429590335434123,ČSSD,1,8.4,vážený model
1365,Kantar,týd 31/18,ČSSD,0.08429590335434123,ČSSD,1,8.4,vážený model
1366,Median,týd 31/18,ČSSD,0.08429590335434123,ČSSD,1,8.4,vážený model
1367,STEM,týd 31/18,ČSSD,0.08429590335434123,ČSSD,1,8.4,vážený model
1368,CVVM,týd 32/18,ČSSD,0.0835855937094574,ČSSD,1,8.4,vážený model
1369,Data Collect,týd 32/18,ČSSD,0.0835855937094574,ČSSD,1,8.4,vážený model
